"event","action"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event8_squat_jumps1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_squat_jumps1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_squat_jumps1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/jump"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_squats1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_squats1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_squats1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_squats1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_squats1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_squats1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_squats1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_squats1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_squats1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_squats1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_squats1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_squats1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_squats1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_squats1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_squats1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_squats1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_squats1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_squats1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_squats1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_squats1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_squats1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/squat"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_stand_on_coffee_table1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_stand_on_coffee_table1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_stand_on_coffee_table1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/climb"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_stand_on_coffee_table1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_stand_on_coffee_table1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_stand_on_coffee_table1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/climb"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_straddle_splits1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_straddle_splits1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_straddle_splits1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_straddle_splits1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_straddle_splits1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_straddle_splits1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_straddle_splits1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_straddle_splits1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_straddle_splits1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_straddle_splits1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_straddle_splits1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_straddle_splits1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_straddle_splits1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_straddle_splits1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_straddle_splits1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_straddle_splits1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_straddle_splits1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_straddle_splits1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_straddle_splits1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_straddle_splits1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_straddle_splits1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/straddle"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_throw_trash3_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light5_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light5_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light5_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light5_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light5_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light5_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light5_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light5_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light5_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light5_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light5_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light5_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light5_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light5_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light5_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_turn_off_light5_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light5_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light5_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light5_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light6_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light6_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light6_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_turn_off_light6_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_turn_off_light6_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_turn_off_light6_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_turn_off_light6_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
