"inside_object","outside_object"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile147_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger122_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger129_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt138_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile150_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger123_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer139_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger124_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile155_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants134_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger131_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger128_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable107_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall82_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger131_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor76_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile150_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger132_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer144_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile157_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile147_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer144_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger122_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile146_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile156_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt138_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer144_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall84_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer143_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile152_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger128_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger130_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/printer110_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile156_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger128_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer139_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger129_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/doorjamb108_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile147_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile148_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger123_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger126_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable107_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile152_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger124_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer143_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger125_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/curtains115_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants136_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger132_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants136_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor78_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile152_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile156_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger132_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug111_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/printer110_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger129_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile146_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger125_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand103_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable107_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger126_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile146_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger127_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger124_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile145_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer143_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile145_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer141_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger132_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile150_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer141_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall80_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer139_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger131_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger127_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe112_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall88_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger130_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger128_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger131_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer143_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger130_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile149_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt138_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor74_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt133_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile149_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger122_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger123_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel160_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer142_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom70_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toy159_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf102_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toy158_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf102_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl211_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf199_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream252_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf199_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeepot228_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf199_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cuttingboard229_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf199_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder339_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile344_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/magazine338_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile344_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile342_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder341_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel349_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/deodorant345_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel349_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile343_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile343_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder340_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel349_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile343_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel349_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/notes347_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel349_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile344_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf294_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger122_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger130_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile153_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile149_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger126_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile157_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile147_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt138_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger128_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile151_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger132_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile155_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger124_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile145_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger123_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile146_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger127_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile150_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt133_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger131_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile152_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger129_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile148_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger125_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile156_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet105_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger307_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile318_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger299_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile312_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt308_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger303_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile316_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants306_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile317_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger301_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile311_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger309_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt302_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile314_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger305_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/closet298_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeepot243_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeemaker242_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall169_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fridge240_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer191_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/garbagecan234_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/photoframe225_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl211_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/stovefan241_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor165_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/washingsponge212_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/microwave244_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/creamybuns247_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate245_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet198_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall173_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer195_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/garbagecan234_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder230_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tv206_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife217_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mug227_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallphone209_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder232_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon258_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cuttingboard229_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe201_scene6","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen161_scene6"
