"upper_object","lower_object"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife124_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/paper113_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork123_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet153_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutlets180_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chicken179_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer146_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer145_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer147_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer148_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife124_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork123_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel121_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer151_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer150_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer151_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple185_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentshaker104_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl194_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple189_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/poundcake182_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple187_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/crackers177_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple183_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bottlewater200_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass122_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple191_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk201_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple186_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salad204_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentshaker105_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple184_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake176_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple188_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate181_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cereal202_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mouse290_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/mousemat291_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mouse341_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/mousemat340_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle131_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate106_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle128_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate107_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle128_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate107_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/poundcake182_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate181_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice255_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate283_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chair317_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/rug349_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow268_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/sofa254_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fryingpan90_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/stove160_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fryingpan90_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/stove160_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fryingpan90_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/stove160_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cookingpot91_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/stove160_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fryingpan90_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/stove160_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice167_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/toaster165_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/microwave170_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/microwave170_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle128_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate171_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book92_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate107_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle128_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book93_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate171_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow127_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand135_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/crackers280_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand242_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/facecream270_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand242_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tv292_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand242_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcabinet25_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall14_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallphone83_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall234_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/knifeblock89_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall76_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/knifeblock89_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall76_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/knifeblock89_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall76_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet142_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall78_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet139_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall78_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet142_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall78_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet139_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall78_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet139_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall78_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet142_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/wall78_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeepot164_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeemaker163_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster165_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple188_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple187_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentshaker104_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/poundcake182_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple184_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass122_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl194_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple191_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate181_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple183_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bottlewater200_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake176_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentshaker105_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cereal202_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple185_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salad204_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/crackers177_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple189_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple186_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk201_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable133_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice167_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/toaster165_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet140_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger246_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants247_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeepot164_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeepot164_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeemaker163_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeemaker163_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster165_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster165_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher162_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwashingliquid103_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutlets180_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork123_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/washingsponge114_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon178_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet153_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chicken179_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/paper113_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife124_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel121_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer146_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer145_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer147_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer148_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork123_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel121_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife124_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer151_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer150_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer151_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice167_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/toaster165_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer147_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer148_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger246_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants247_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl98_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutlets180_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate100_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork123_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwashingliquid103_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon178_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer149_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife124_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate102_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene7","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter144_scene7"
