filename,./outputs/q2mult_CompleteData_NoGPT_20250114_215438.csv,./outputs/q2mult_PartiallyMissingData_GPT_20250119_155143.csv,./outputs/q2mult_PartiallyMissingData_NoGPT_20250115_200244.csv,ground_truth
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_putIn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_rinse.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_shake.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_sit.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_soak.json,3.0,N/A,2.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_squeeze.json,1.0,N/A,2.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_stand.json,2.0,N/A,1.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_switchOff.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_switchOn.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_throw.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_turnTo.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_walk.json,39.0,N/A,34.0,39.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day10_wipe.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_climb.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_close.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_fall.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_grab.json,18.0,N/A,4.0,18.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_open.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_put.json,11.0,N/A,4.0,11.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_putIn.json,0.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_scrub.json,3.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_shake.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_soak.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_squeeze.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_switchOff.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_switchOn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_throw.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_turnTo.json,0.0,N/A,0.0,5.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_walk.json,48.0,N/A,13.0,48.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day1_wipe.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_fall.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_grab.json,9.0,N/A,10.0,9.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_pour.json,4.0,N/A,1.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_put.json,9.0,N/A,7.0,9.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_sit.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_stand.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_switchOn.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_turnTo.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_walk.json,27.0,N/A,33.0,27.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day2_write.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_close.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_drink.json,3.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_fall.json,2.0,N/A,1.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_find.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_grab.json,26.0,N/A,4.0,26.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_open.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_pour.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_put.json,18.0,N/A,4.0,18.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_putIn.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_read.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_rinse.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_scrub.json,3.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_sit.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_soak.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_stand.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_switchOff.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_switchOn.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_turnTo.json,0.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day3_walk.json,57.0,N/A,9.0,57.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_fall.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_grab.json,16.0,N/A,14.0,16.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_pour.json,2.0,N/A,2.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_put.json,10.0,N/A,8.0,10.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_read.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_rinse.json,2.0,N/A,1.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_shake.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_sit.json,3.0,N/A,1.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_soak.json,2.0,N/A,2.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_stand.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_switchOff.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_switchOn.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_throw.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_turnTo.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_walk.json,43.0,N/A,33.0,43.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_wipe.json,1.0,N/A,3.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day4_write.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_climb.json,1.0,N/A,2.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_close.json,2.0,N/A,3.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_fall.json,2.0,N/A,2.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_grab.json,11.0,N/A,15.0,11.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_open.json,2.0,N/A,3.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_put.json,6.0,N/A,8.0,6.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_putIn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_scrub.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_soak.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_squeeze.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_switchOff.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_switchOn.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_turnTo.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day5_walk.json,24.0,N/A,40.0,24.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_close.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_drink.json,4.0,N/A,3.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_fall.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_find.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_grab.json,18.0,N/A,6.0,18.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_open.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_pour.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_put.json,10.0,N/A,6.0,10.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_putIn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_scrub.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_soak.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_squeeze.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_switchOff.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_switchOn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_turnTo.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_walk.json,39.0,N/A,18.0,39.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day6_wipe.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_climb.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_close.json,1.0,N/A,5.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_eat.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_fall.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_grab.json,12.0,N/A,14.0,12.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_lookAt.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_open.json,1.0,N/A,5.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_pour.json,2.0,N/A,2.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_put.json,9.0,N/A,10.0,9.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_read.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_rinse.json,2.0,N/A,5.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_sit.json,4.0,N/A,1.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_soak.json,3.0,N/A,6.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_stand.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_switchOff.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_switchOn.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_turnTo.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_walk.json,48.0,N/A,34.0,48.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_wipe.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day7_write.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_brush.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_close.json,3.0,N/A,1.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_drink.json,3.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_fall.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_find.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_grab.json,22.0,N/A,9.0,22.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_open.json,3.0,N/A,2.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_pour.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_put.json,14.0,N/A,8.0,14.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_putIn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_read.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_rinse.json,3.0,N/A,1.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_sit.json,2.0,N/A,3.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_soak.json,5.0,N/A,2.0,5.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_squeeze.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_stand.json,1.0,N/A,2.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_switchOff.json,0.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_switchOn.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_turnTo.json,0.0,N/A,0.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_walk.json,49.0,N/A,29.0,49.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_wipe.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day8_write.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_climb.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_falltable2.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_grab.json,11.0,N/A,20.0,11.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_pour.json,4.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_put.json,10.0,N/A,14.0,10.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_rinse.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_soak.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_switchOff.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_switchOn.json,0.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene4_Day9_walk.json,24.0,N/A,36.0,24.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_brush.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_close.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_fall.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_fold.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_grab.json,13.0,N/A,9.0,13.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_open.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_put.json,8.0,N/A,8.0,8.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_putIn.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_read.json,1.0,N/A,1.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_rinse.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_scrub.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_shake.json,2.0,N/A,1.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_sit.json,3.0,N/A,3.0,3.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_soak.json,2.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_squeeze.json,1.0,N/A,0.0,1.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_stand.json,2.0,N/A,4.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_switchOff.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_switchOn.json,0.0,N/A,0.0,4.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_turnTo.json,0.0,N/A,0.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day10_walk.json,45.0,N/A,41.0,45.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day1_close.json,2.0,N/A,1.0,2.0
../Knowledge-Graph-Reasoning-Challenge/DataSet/QA/MultiChoice/Q2/q2_answer_scene5_Day1_eat.json,1.0,N/A,1.0,1.0
